Wavelength(nm)	T%
351		0.000119813
350.5		0.000267642
350		9.82E-05
349.5		-0.00054255
349		0.00015298
348.5		0.000216648
348		0.000294534
347.5		0.00018767
347		0.000239906
346.5		0.000236813
346		0.000189528
345.5		0.000215757
345		0.000258267
344.5		0.000174888
344		0.000206057
343.5		0.000147468
343		0.000274341
342.5		0.000187119
342		0.000104556
341.5		0.0002314
341		0.00031909
340.5		0.00017978
340		0.000192853
339.5		0.000287408
339		0.000236085
338.5		0.000116642
338		0.000202337
337.5		0.000210145
337		0.00010472
336.5		0.000163907
336		0.000206214
335.5		0.000182105
335		0.000121415
334.5		0.000239797
334		0.00022836
333.5		0.000126794
333		0.000450451
332.5		0.000189525
332		0.00025907
331.5		0.00022364
331		0.000136581
330.5		0.000215566
330		0.0001547
329.5		0.0003632
329		0.000361884
328.5		0.0003438
328		0.000229512
327.5		0.000212694
327		0.000180532
326.5		0.000190421
326		0.000218098
325.5		0.000120312
325		0.000216014
324.5		0.000158626
324		0.000242473
323.5		0.000192354
323		0.000176058
322.5		0.000174828
322		0.000232711
321.5		0.000177374
321		0.000170649
320.5		0.000288032
320		0.000192472
319.5		0.00020896
319		0.000249479
318.5		0.00018942
318		0.000202769
317.5		0.000238538
317		0.000220756
316.5		0.000119673
316		0.000264619
315.5		0.000183024
315		0.000120073
314.5		9.35E-05
314		0.000173792
313.5		0.000178538
313		0.000231742
312.5		0.000158774
312		0.000225679
311.5		0.000174812
311		0.000305571
310.5		0.000332061
310		0.000154975
309.5		0.000322756
309		0.00015605
308.5		0.00019055
308		0.000253032
307.5		0.000224904
307		0.000147447
306.5		0.000361762
306		0.000197422
305.5		9.01E-05
305		0.000193245
304.5		0.00016272
304		8.93E-05
303.5		0.000362685
303		0.000139673
302.5		0.000224683
302		0.000271722
301.5		0.000175734
301		0.000237345
300.5		0.000322168
300		0.000196039
